user_id,movie_ids
525,"s1855,s2566,s3658,s3081,s3907,s1523,s5948"
526,"s1074,s1304,s3691,s367,s5755,s4021,s303,s316,s5659,s3100,s2855,s12,s5512,s3401,s1141,s2201,s5040,s52,s958,s3831,s4215,s5151,s5102,s5515"
527,"s2618,s361,s4013,s1877,s5025,s2184,s3610,s3127,s6102,s3491,s3582,s5436,s339,s4517,s5987,s4438,s3126,s2557,s4962,s933,s875,s4841,s46,s2355,s2343,s1060,s4127,s5103,s3404,s5549,s1416,s3749,s1931,s4607,s3985,s1957,s4407,s2801,s3607,s3713,s638,s2901,s3119,s3780,s1034,s3840,s2323,s5751,s3397,s1870,s5136,s1958,s5642,s2466,s1204,s5725,s1329,s5544,s4224"
528,"s3968,s1118,s3913,s3140,s5998,s1572,s260,s5859,s2217,s5607,s2391,s150,s4651,s5033,s4182,s1892,s2356,s1692,s5720,s4678,s273,s2302,s2198,s4604,s687,s4480,s1321,s564,s1878,s5999,s3479,s4433,s311,s3437,s1334,s2924,s5585,s4070,s471,s2075,s4113,s344,s6028,s5325,s4618,s407,s5682,s3744,s659,s5170,s2123,s3833,s1056,s70,s4748,s4363,s1345,s3087,s5634,s3920,s3850,s2327,s4606,s3621,s5249,s4699,s1142,s2943,s746,s789,s2172,s1832,s1024,s632,s5739,s854,s3917,s5115,s1538,s4527,s4228,s5214,s2850,s2162,s994,s2674,s1027,s2443,s1631,s3759,s2251"
529,"s2232,s2453,s5282,s1226,s3875,s2701,s4366,s4080,s4077,s4863,s3105,s5595,s3270,s4901,s250,s5850,s5568,s2044,s5410,s2826,s570,s4033,s722,s2114,s4234,s2564,s4126,s326,s3637,s2530,s4416,s2617,s1936,s1778,s1084,s3106,s69,s3753,s3172,s2049,s575,s2614,s2169,s4821,s2582,s5119,s5339,s4746,s4841,s5981,s2560,s2002,s1115,s4267,s1832,s3757,s2127,s5683,s1256,s3810,s1325,s3690,s5860,s398,s5851,s5365,s3366,s5717,s83,s4494,s3396,s223,s5530,s1270,s2154,s2841,s395,s2504,s2669,s3619,s3094,s4980,s1647,s3025,s3725,s6104,s4899,s1770,s4089,s3488,s4252,s3410,s765,s3675,s3881,s4164,s2595,s1555,s275,s213,s3583,s2075,s5675,s663,s397,s5871,s604,s211,s1372,s2051,s2654,s5635,s852,s1204,s2306,s2259,s4319,s4074,s3211,s4866,s3155,s3959,s4771,s997,s6042,s5535,s3002,s2183,s3184,s2224,s2438,s2190,s3237,s819,s5441,s2698,s6021,s1129,s5904,s1331,s1672,s3388,s6020,s311,s2052,s5809,s1909,s5919,s4312,s338,s324,s3785,s4002,s4682,s4544,s4500,s4871,s1073,s3466,s605,s3104,s5682,s1272,s3368,s5869,s4824,s3266,s462,s3758,s1812,s2729,s749,s409,s3733,s438,s1375,s139,s632,s4904,s4656"
530,"s788,s4866,s565"
531,"s5839,s1020,s755,s4346,s866,s970"
532,"s2921,s785,s2560,s4976,s5894,s6003,s2367,s48,s4300,s902,s904,s5848,s4287,s329,s5875,s2086,s709,s5025,s5975,s2828,s2789,s4437,s1751,s3443,s607,s1108,s2031,s5974,s1177,s118,s3241,s5221,s1720,s4952,s5684,s3131,s2757,s185,s4556,s2413,s233,s4948,s4965,s2627,s2941,s4804,s3140,s4780,s4961,s2513,s3262,s5729,s3041,s2645,s4636,s3941,s1606,s5706,s3427,s5564,s4629,s5240,s5891,s1039,s2378,s1462,s1217,s5413,s4232,s4229,s3836,s3733,s2805,s1824,s3081,s1538,s703,s2449,s2911,s651,s1278,s2935,s5290,s2903,s6030,s3612,s500,s5862,s2096,s2773,s6100,s4200,s2488,s4863,s1700,s4772,s6023,s617,s1317,s606,s4726,s1252,s3751,s3366,s717"
533,"s235,s5223,s5336,s4468,s2892,s3816,s5766,s6094,s2158,s5851,s980,s5698,s411,s4805,s3218,s4803,s4191,s4891,s1583,s2241,s3983,s5067,s1871,s2407,s370,s5865,s2139,s3991,s5854,s729,s4051,s402,s5091,s5281,s2771,s5510,s4742,s1299,s5381,s5744,s3840,s4434,s2907,s3546,s5329,s2896,s1310,s3558,s3586,s3374,s3753,s4368,s6106,s6105,s2245,s960,s4838,s3435,s3539,s3081,s1829,s1071,s1572,s5497,s4365,s3847,s5674,s1601,s5150,s1203,s4618,s2882,s1112,s597,s3797,s5034,s3584,s1010,s3243,s3344,s3821,s5038,s4187,s876,s6086,s2127,s397,s5725,s5783,s1560,s518,s1130,s3033,s4303,s872,s642,s2541,s3829,s1660,s4066,s5428,s225,s3637,s1972,s2802,s324,s1590,s4541,s4179,s2839,s33"
534,"s6086,s3328,s1342,s3210,s1925,s5160,s2140,s4832,s3162,s3841,s898,s1833,s5641,s519,s3695,s2727,s3598,s5032,s3195,s4431,s1914,s2624,s1081,s617,s908,s5857,s2490,s5074,s1481,s921,s2611,s3636,s3545,s4985,s2265,s591,s4293,s3189,s4074,s6074,s5904,s1373,s3737,s4189,s71,s65,s3847,s35,s5322,s4967,s2535,s3137,s1453,s580,s491,s613,s2196,s2275,s160,s2551,s930,s4630,s2062,s5112,s2128,s5236,s4547,s4267,s36,s4346,s2525,s2946,s1052,s4348,s5296,s2489,s4569,s597,s1405,s4679,s2557,s2063,s1944,s4595,s4092,s2686,s2484,s5954,s5058,s3102,s4466,s3093,s2567,s5890,s5984,s5927,s3786,s638,s4364"
535,"s4433,s5546,s2288,s2018,s3073,s439,s3806,s2362,s3962,s4431,s1860,s3294,s4762,s2811,s3118,s5560,s3191,s3036,s3298,s765,s5762,s1830,s4974,s4674,s58,s2080,s4176,s4585,s2114,s4107,s5958,s5089,s2733,s1118,s2653,s5090,s4216,s5323,s2716,s3583,s2760,s3027,s1948,s5997,s5818,s2893,s2275,s618,s1047,s5328,s4700,s5987,s1913,s5800,s1331,s4314,s5129,s4746,s978,s3803,s3682,s1143,s2155,s2480,s3287,s4616,s5043,s2418,s2948,s1301,s5002,s2524,s2831,s863,s1774,s490,s2347,s1347,s1819,s4479,s4331,s3911,s370,s4637,s1840,s2220,s1670,s4357,s3474,s3838,s2542,s173,s2558,s717,s1157,s3988,s1889,s4934,s1527,s1762,s5642,s2919,s2931,s5565,s3782,s2406,s2135"
536,"s1641,s3061,s4805,s3848,s3728,s347,s3907,s3975,s4620,s572,s2217,s4071,s5451,s1395,s3709,s2166,s1731,s3888,s2214,s6069,s653,s3119,s3000,s821,s2880,s5208,s1874,s3309,s1154,s3231,s4447,s6106,s1628,s3739,s4628,s5342,s2101,s3229,s785,s5706,s190,s3718,s2916,s5015,s2777,s1972,s5516,s5150,s428,s2539,s1904,s4426,s6075,s4291,s4894,s1745,s524,s5383,s3826"
537,"s3080,s5020,s2164,s1362,s758,s3186,s5995,s656,s3632,s3135,s1904,s5271,s50,s6006,s4822,s5626,s2900,s2004,s2048,s1451,s4090,s3454,s3992,s4550,s5830,s5559,s3835,s3562,s2396,s4909,s1296,s858,s2336,s2811,s5016,s1999,s1852,s954,s3458,s5257,s461,s4039,s970,s3104,s5944,s3040,s2331,s880,s3102,s1021"
538,"s312,s2917,s3582,s2162,s754,s1366,s5130,s2738,s5700,s277,s6070,s5229,s3342,s4716,s1381,s5909,s2735,s5043,s1490,s654,s2047,s1598,s685,s4171,s2034,s5646,s2273,s689,s3072,s2238,s13,s4776,s4289,s5898,s4309,s3273,s507,s2740,s4054,s5582,s1869,s1172,s4659,s1448,s4936,s725,s794,s293,s5924,s3963,s2957,s2641,s3418,s77,s2640,s107,s2151,s5134,s1753,s1409,s4472,s2406,s22,s5187,s5583,s1444,s4473,s5293,s2642,s5907,s5921,s2161"
539,"s3199,s3390,s1858,s3999,s4247,s2516,s3003,s5584,s2347,s4205,s4534,s4350,s522,s3980,s2123,s2659,s3205,s1076,s1648,s169,s4533,s2633,s1691,s3194,s96,s2153,s179,s5303,s2158,s4194,s574,s2650,s3757,s3299,s4774,s4548,s3497,s5449,s5139,s5358,s2202,s3871,s3203,s2077,s5444,s5907,s3012,s3004,s2791,s3766,s4982,s5086,s4171,s3922,s5196,s1672,s4237,s3819"
540,"s6084,s3776,s2371,s2151,s1542,s2577,s3506,s5893,s3312,s1983,s552,s4729,s4968,s5582,s494,s3724,s2762,s2690,s5906,s3788,s2928,s5527,s1525,s1900,s928,s178,s5594,s5936"
541,"s2768,s5898,s136,s2630,s1126,s316,s2007,s3668,s4402,s3209,s2147,s5819,s5947,s5260,s2960,s2575,s5116,s3442,s3110,s3966,s3686,s6065,s5304,s916,s2803,s1385,s2836,s1689,s2797,s4483,s5219,s3269,s4238,s2424,s5223,s5780,s5118,s396,s5010,s3695,s3059,s2774,s2740,s2948,s4387,s541,s2279,s1804,s1841,s1048,s2190,s5311,s4661,s2695,s3250,s3207,s4378,s5924,s3134,s1999,s5952,s3543,s2414,s5645,s4368,s2451,s691,s1832,s5991,s388,s1490,s1635,s4552,s740,s2022,s1140,s1534,s2617,s6014,s1304,s5170,s1102,s2480,s2996,s4580,s4112,s4790,s4618,s6015,s5769,s5430,s2506,s557,s89,s6026,s2681,s214,s5405,s3565,s4559,s4432,s2595,s1560,s6000,s6056,s2913,s6039,s2932,s5165,s1726,s1311,s5050,s4029,s5910,s6069,s5794,s1945,s4840,s2483,s5282,s5588,s2354,s2846,s1748,s1253,s802,s318,s1623,s2344,s513,s3548,s3672,s4063,s1712,s1392,s2982,s2926,s255,s2933,s1535,s4166,s2260,s5512,s6089,s5687,s3427,s2780,s1041,s1437,s2099,s301,s5587,s6106,s4152,s831,s1310,s4014,s3833,s3824,s5089,s1098,s5015,s3488,s422,s2632,s3712,s872,s4639,s3348,s3322,s4252,s5931,s5417,s5930,s3530,s5626,s1314,s5068,s2121,s1746"
542,"s1460,s1860,s5996,s3576,s767,s3651,s1499,s4405,s1694,s3294,s5925,s206"
543,"s2089,s4830,s4196,s5718,s937,s2427,s5073,s3111,s5141,s3565,s1061,s2323,s5766,s5785,s1967,s20,s4664,s5183,s2120,s1152,s787,s3179,s3862,s1629,s700,s2668,s2784,s5283,s4026,s1454,s5763,s3479,s5513,s425,s618,s5249,s1134,s2019,s4130,s365,s1841,s5226,s4512,s1881,s197,s5501,s693,s5400,s3287,s1332,s3747,s3471,s5577,s5247,s3510,s2538,s4754,s847,s3765,s4120,s4847,s4408,s5228,s1992,s1815,s1681,s4908,s5314,s5312,s3618,s5677,s205,s4254,s4396,s2383,s5132,s3090,s5802,s405,s2302,s2419,s3294,s607,s5693,s4293,s4675,s4299,s1489,s5536,s3031,s497,s5311,s980,s4217,s4891,s5140,s4503,s4850,s2996,s2640,s3441,s1706,s2565,s4812,s3821,s3229,s1341,s4743,s4932,s165,s3792,s2702,s2960,s4491,s2561,s5105,s1358,s4846,s1722,s1045,s2021,s3022,s4904,s6087,s1653,s4489,s668,s1817,s1403,s4770,s4952,s4173,s4924,s4101,s941,s1680,s97,s438,s5490,s2679,s2862,s3648,s4607,s1776,s2068,s3793,s2598,s1545,s5509,s3975,s2271,s3834,s158,s3058,s1188,s2035,s1549,s2834,s5887,s1568,s2026,s155,s780,s560,s4696,s5121,s5145"
544,"s904,s5818,s56,s4489,s1230,s4657,s3928,s1649,s4210,s88,s329,s4767,s3497,s4306,s2207,s2227,s3045,s5971,s3143,s937,s6006,s3919,s2620,s5254,s5505,s3826,s3280,s3289,s2896,s3883,s6005,s4679,s1319,s4759,s4369,s1709,s2930,s6,s2080,s1301,s4442,s4842,s2903,s814,s959,s250,s6019,s2023,s5737,s4054,s2569,s388,s5861,s2761,s5970,s279,s749,s3494,s5412,s2821,s4360,s4680,s3091,s5311,s5435,s4022,s5900,s4189,s1811,s3055,s3672,s5978,s2472,s1493,s2801,s3423,s4843,s3107,s4484,s3761,s4781,s5127,s1191,s3363,s5237,s2321,s3875,s3388,s1861,s5117,s6077,s1468,s3873,s1658,s2940,s2744,s4826,s5337,s4799,s1587,s963,s3518,s1576,s178,s4292,s3865,s817,s2044,s2056,s1848,s334,s2572,s4144,s2996,s5557,s2141,s5060,s5895,s6034,s5342,s4051,s167,s5858,s3901,s2651,s4697,s1908,s4274,s4937,s5201,s5555,s1049,s3734,s4196,s187,s4091,s2133,s2686,s3585,s5626,s2223,s4061,s514,s6065,s821,s488,s4803,s2473,s5717,s2858,s978,s3345,s3454,s4850,s4197,s297,s5905,s2576,s1034,s1423,s1088,s1278,s4693,s2404,s2532,s1339"
545,"s4869,s1509,s4327,s1233,s4817,s5114,s5601,s1721,s2757,s98,s4724,s1550,s5080,s5084,s4586,s5182,s3731,s3026,s4451,s938,s3958,s2311,s3911,s5010,s5852,s5517,s2733,s2720,s4636,s423,s1271,s1856,s241,s4884,s2782,s5482,s429,s5725,s2568,s4035,s3998,s1832,s3962,s2205,s4981,s2597,s3035,s4052,s5194,s5553,s4041,s347,s1742,s916,s3755,s1954,s4472,s3482,s5777,s1335,s2981,s4375,s4355,s5051,s1257,s4476,s3640,s4888,s3656,s2985,s5930,s1427,s225,s1891,s5245,s4292,s1518,s2372,s4460,s4401,s4800,s3817,s2872,s3054,s2531,s334,s519,s5867,s4410,s1849,s2446,s5069"
546,"s2287,s831,s3243,s1864,s5285,s3581,s464,s974,s4197,s1928,s4777,s3130,s1741,s4725,s3669,s5337,s4149,s77,s3302,s2487,s5027,s3327,s4365,s3604,s1942,s1295,s988,s4063,s3699,s2020,s5938,s2509,s3817,s3815,s244,s1155,s3689,s4519,s2731,s1747,s4833,s5068,s1463,s5407,s3632,s1329,s1159,s1502,s5471,s4813,s3508,s2079,s1191,s5776,s2843,s5728,s4369,s466,s1557,s5222,s2766,s2841,s5507,s608,s2960,s6041,s451,s3521,s4764,s5153,s2712,s4281,s1911,s3940,s3341"
547,"s4948,s1190,s2260,s2882,s3054,s5573,s420,s5908,s3024,s1429,s41,s4634,s2762,s5939,s911,s1203,s650,s744,s290,s984,s4961,s1727,s2072,s4900,s2668,s5879,s3194,s1977,s4275,s1206,s1962,s1761,s5045,s3156,s4193,s2153,s3645,s2311,s3007,s1240,s4832,s1130,s533,s3668,s4642,s327,s4683,s3128,s4162,s1396,s1043,s4536,s4379,s1275,s1865,s3854,s5048,s1400,s2171,s3671,s5935,s5628,s1906,s5357,s5687,s6087,s1508,s1050,s1040,s3231,s4384,s1493,s5052,s3948,s3711,s4891,s536,s738,s2587,s5327,s5614,s3717,s3174,s4677,s4903,s1012,s4075,s5240,s5665,s4663,s3712,s5046,s1403,s2808,s3363,s5844,s2539,s1305,s5341,s2198,s4076,s3439,s2876,s4102,s4375,s468,s3386,s4839,s1688,s5248,s5741,s4873,s4020,s1581,s3493,s4702,s577,s3883,s4853,s6039,s3852,s2751,s2817,s2523,s4352,s2651,s3451,s6018,s5549,s2850,s2081,s799,s5511,s1406,s1442,s2116,s3142,s3904,s3151,s122,s1367,s1383,s3921,s4910,s800,s4150,s785,s3749,s4447,s38,s1841,s1850,s3320,s1552,s5306,s121,s3263,s4774,s300,s1339,s6092,s5612,s1470,s2843,s980,s257,s2629,s5555,s3718,s4984,s5286,s604,s1671,s1449,s4595,s3605"
548,"s2047,s1528,s4710,s5333,s2865,s4878,s4155,s1475,s5661,s2261,s522,s4953,s780,s2969,s2165,s4428,s5898,s2704,s1226,s4013,s4233,s2016,s1900,s1110,s3328,s490,s5404,s3151,s1914,s5986,s480,s5442,s5825,s3690,s1373,s3767,s2886,s2586,s5408,s452,s998"
549,"s153,s2256,s3446,s1131,s4034,s5861,s4859,s3287,s3330,s2877,s36,s609,s4260,s5883,s3205,s3841,s811,s4727,s4967,s521,s3117,s695,s2673,s4321,s6019,s3603,s4898,s3298,s948,s763,s4528,s147,s5658,s1334,s792,s4139,s3698,s755,s5715,s675,s1955,s5856,s1982,s5703,s2106,s5453,s3832,s4552,s3644,s3824,s5345,s860,s631,s3552,s2580,s102,s500,s207,s4232,s544,s5640,s644,s3636,s3730,s5011,s4596,s3342,s881,s4828,s4037,s1716,s5543,s3304,s5620,s325,s4177,s3626,s1529,s1101,s1869,s1713,s612,s2359,s1531,s4577,s4797,s4010,s5569,s3043,s5951,s345,s849,s2194,s5280,s3955,s3213,s4955,s421,s5984,s2591,s8,s2135,s5766,s266,s5629,s3047,s3795,s2013,s5019,s4960,s5947,s2909,s2297,s2093,s5821,s2132,s2198,s2153,s3959,s3655,s246,s1434,s3045,s3790,s2732,s4574,s1136,s2419,s1733,s2959,s3377,s691,s3212"
550,"s5168,s864,s2575,s726,s3700,s657,s202,s836,s5466,s3845,s6055,s102,s1518,s194,s2098,s4899,s616,s2189,s2611,s1636,s2468,s5154,s3528,s5675,s904,s3381,s1539,s3271,s4029,s4267,s712,s3322,s2367,s380,s4565,s3490,s4945,s3985,s772,s622,s4352,s358,s917,s1015,s5635,s2729,s4037,s3465,s5472,s4304,s1362,s4839,s3189,s5573,s2841,s4624,s2139,s4491,s2886,s4522,s320,s5868,s1883,s3056,s2664,s2504,s5582,s430,s1465,s259,s3433,s3026,s841,s4184,s135,s2302,s1805,s684,s5262,s440,s4739,s4674,s3015,s2781,s4854,s1137,s1909,s2747,s5952,s3603,s3230,s5736,s4135,s5495,s1924,s896,s6066,s1092,s1461,s4736,s2657,s3994,s2560,s4065,s2891,s4051,s491,s3803,s3481,s1794,s2925,s669,s147,s2526,s2898,s1544,s4563,s2086,s1056,s5508,s4513,s2430,s671,s511,s4984,s724,s3590,s3218,s4518,s3262,s2892,s6040,s2354,s248,s1410,s5062,s4235,s4599,s3054,s1180,s639,s269,s5465,s4417,s2924,s2680,s228,s3735,s1554,s3087,s279,s2491,s3250,s173,s5481,s285,s5884,s2466,s5318,s2554,s5479,s597,s1143,s2845,s5061,s5589,s3624,s1925,s5135,s1761,s4812,s1457,s4413,s3404,s3694,s3664,s3596,s2570,s5732,s5188,s812,s5437,s1205,s2271,s5100,s927,s5251,s1367,s4225,s3578,s4330,s4004,s5602,s4943,s2900"
551,"s2350,s5176,s4540,s1651,s4881,s445,s5378,s5041,s2147,s1182,s4918,s358,s2316,s5522,s3816,s5220,s2475,s5365,s4373,s4126,s2377,s2627,s2065,s5259,s2769,s3818,s4723,s5184,s1843,s1584,s3788,s3205,s1973,s2836,s2277,s4558,s1737,s3794,s5645,s3384,s3211,s3436,s5585,s3413,s251,s914,s5434,s1696,s2344,s2810,s2646,s5640,s1686,s5811,s895,s3351,s6052,s3427,s1166,s2648,s3908,s3185,s5557,s3956,s152,s2443,s385,s4213,s4031,s232,s4421,s2990,s5889,s1564,s2507,s5959,s3703,s1366,s1565,s427,s3344,s5646,s1591,s799,s3230,s3120,s1012,s3756,s4930,s301,s3420,s6044,s5081,s1595,s410,s397,s1219,s1353,s3689,s171,s1356,s5329,s3758,s670,s1361,s3322,s947,s1336,s4225,s2060,s2061"
552,"s1167,s4667,s89,s1075,s2010,s4112,s5787,s2457,s3561,s1807,s4408,s3941,s2509,s5026,s105,s1472,s3166,s5958,s5674,s3842,s2939,s1126,s1502,s3207,s807,s3407,s2426,s63,s4716,s4620,s5885,s1584,s4275,s1881,s2246,s4127,s2234,s4253,s4745,s2788,s3033,s5091,s5821,s5635,s2577,s1518,s2373,s5771,s498,s2334,s5424,s2711,s3080,s4283,s479,s2016,s943,s3282,s5055,s1645,s4291,s1844,s5155,s6051,s4537,s5593,s274,s3699,s822,s1529,s363,s4402,s258,s2800,s1609,s3555,s2369,s1032,s2166,s3177,s4303,s3212,s1854,s3039,s2719,s5526,s3813,s5876,s3065,s5657,s1870,s4051,s4344,s5407,s465,s2494,s5996,s3741,s1430,s2252,s71,s1561,s1484,s2036,s1207,s2653,s2718,s3691,s3127,s2312,s2022,s3214,s1355,s5870,s2879,s1523,s2542,s2243,s3277,s1232,s3720,s2538"
553,"s5568,s1276,s85,s4520,s4466,s706,s1023,s139,s3639,s5279,s4927,s1626,s1586,s4911,s3881,s2212,s2943,s2809,s4299,s1966,s3996,s786,s4552,s3205,s1676,s2996,s5540,s4082,s5080,s2007,s5409,s3732,s3605,s3696,s5074,s4966,s5988,s3528,s5208,s3067,s3428,s3763,s841,s3906,s4621,s2035,s5201,s6095,s5740,s4961,s3734,s4609,s2593,s608,s2189,s5058,s860,s4934,s91,s3697,s5408,s2974,s1773,s428,s5913,s2858,s5856,s53,s2354,s4813,s1573,s5812,s5163,s2686,s4536,s1319,s3973,s4700,s2767,s195,s1858,s103,s718,s1464,s3328,s3776,s5497,s3975,s1183,s1377,s1595,s2185,s2613,s4905,s2121,s2413,s5575,s5999,s1741,s5091,s5319"
554,"s1976,s4645,s2046,s3203,s1271,s2475,s5740,s97,s4878,s2979,s4176,s3233,s412"
555,"s3476,s179,s3449,s4994,s1414,s2765,s1519,s4645,s470,s3465,s2117,s3215,s5933,s5415,s5154,s4746,s45,s5165,s2097,s2824,s2432,s5951,s3592,s314,s3906,s4518,s3103,s32,s2576,s3260,s582,s3499,s3687,s2998,s2196,s613,s4613,s5020,s4637,s4740,s3304,s3741,s3658,s1125,s5463,s5591,s847,s4654,s924,s1908,s2850,s80,s3463,s3653,s5986,s3686,s2325,s2417,s691,s5657,s3390,s4335,s2553,s4023,s5281,s2408,s1280,s2518,s1939,s5556,s2755,s5195,s6062,s3322,s4252,s5641,s1769,s5971,s1614,s4449,s2495,s2232,s1659"
556,"s3011,s2695,s4778,s4300,s4989,s4734,s3016,s2348,s4121,s305,s3033,s981,s5206,s6047,s1111,s867,s2251,s5368,s1526,s1629,s1484,s715,s2776,s4701,s3554,s4109,s2048,s2689,s2333,s3229,s3683,s2627,s3675,s1856,s5616,s741,s5104,s1576,s1859,s5438,s2103,s3320,s5760,s3687,s3665,s82,s2213,s5786,s3948,s3372,s4058,s5082,s646,s753,s2925,s5225,s5813,s5130,s3409,s1916,s2438,s4720,s33,s599,s3044,s2980,s3135,s4420,s4772,s1855,s708,s5610,s5254,s4760,s2707,s1118,s2415,s2169,s788,s2686,s1626,s4170,s2951,s4535,s4896,s3020,s5670,s4781,s5969,s5165,s550,s5064,s430,s2830,s5253,s1799,s4298,s2290,s3783,s3420,s3344,s6078,s367,s4472,s1752,s192,s1234,s3583,s5798,s3539,s5668,s482,s582,s2150,s959,s3772,s4088,s6058,s1016,s4370,s3947,s4285,s5133,s4508,s5844,s4099,s4451,s3226,s4762,s390,s2586,s1104,s4447,s5958,s5269,s5157,s276,s3981,s3230,s3890,s5810,s3019,s5553,s1340,s5700,s4436,s4496,s1266,s6025,s3575,s815,s499,s1483,s5974,s5497,s4305,s5747,s4648,s919,s4653,s19,s3384,s3797,s5106,s812,s1014,s3119,s4158,s711,s2025,s4799,s673,s266,s2573,s2913,s303,s3288,s3273,s6035,s4571,s2691,s3805,s955,s61"
557,"s922,s3602,s497,s1369,s3871,s4300,s5021,s1484,s4298,s5402,s2505,s5872,s4679,s5477,s4424,s1444,s705,s3320,s5480,s1507,s3780,s2068,s4327,s3630,s5147,s153,s722,s4660,s2526,s6090,s4628,s3308,s3439,s1509,s2824,s5754,s2969,s626,s57,s3538,s3842,s1146,s4389,s4944,s197,s3379,s600,s5830,s3585,s808,s3886,s3975,s3234,s2738,s5003,s2921,s120,s2113,s4982,s3882,s5270,s3069,s575,s2757,s2701,s4816,s4272,s670,s2683,s4473,s5565,s259,s2166,s2962,s4677,s1091,s4876,s2038,s4144,s2221,s3183,s5068,s2473,s4663,s5083,s3356,s2179,s5523,s1291,s622,s1099,s5013,s4782,s3212,s1315,s2145,s5370,s1732,s6066,s1739,s936,s942,s3738,s3576,s5114,s4643,s842,s3854,s5992,s2020,s4261,s1952,s1546,s3032,s2399,s1620,s395,s5150,s2346,s1474"
558,"s6089,s867,s4697,s5937,s5916"
559,"s463,s3438,s2313,s5587,s5104,s2852,s2503,s5951,s4611,s2841,s1124,s3061,s4182,s2251,s2123,s4857,s2265,s1329,s4727,s368,s4017,s443,s5679,s5035,s2172,s1651,s3339,s2727,s3194,s1551,s4894,s4425,s5887,s1356,s2721,s276,s62,s3090,s3702,s2517,s5934,s18,s1560,s5955,s3055,s3536,s4690,s2115,s1942,s4325,s3812,s5976,s4644,s6031,s2161,s2751,s1474,s3115,s3457,s4687,s11,s3819,s232,s1951,s3712,s3112,s779,s4882,s5748,s4152,s4574,s1150,s3846,s5103,s3944,s4053,s5869,s3873,s38,s2015,s507,s5240,s894,s4566,s6014,s4077,s1834,s3893,s5047,s1792,s5856,s3439,s3166,s4726,s5661,s5685,s835,s4224,s2475,s6004,s2339,s2541,s551,s389,s718,s3129,s999,s1256,s4083,s6074,s4332,s2185,s4148,s5437,s829,s1725,s5913,s1603,s4719,s4278,s4629,s2183,s6055,s2279,s1561,s4141,s2439,s5450,s3447,s2952,s3155,s3133,s5344,s2813,s1419,s331,s1105,s1908,s5014,s5646,s3442,s3498,s2899,s3530,s1063,s5097,s4229,s3197,s4814,s5276,s3707,s1860,s2301,s3070,s2928,s277,s4830,s4522,s1716"
560,"s3019,s160,s5638,s4695,s4019,s184,s580,s4176,s1601,s323,s5915,s5105,s845,s660,s493,s1326,s4735,s4148,s32,s4847,s473,s349,s6021,s1722,s3271,s1960,s5647,s2623,s6059,s1495,s222,s3690,s3296,s4791,s1936,s3535,s3569,s5781,s5526,s4278,s1762,s4543,s5184,s5312,s1771,s1257,s878,s1231,s96,s5851,s5317"
561,"s738,s4629,s1080,s2541,s890,s1563,s1610,s3197,s3490,s643,s2478,s529,s4966,s5905,s1123,s1614,s4724,s593,s4336,s5837,s4103,s1875,s4014,s387,s1183,s4067,s3696,s2533,s628,s4694,s3431,s3467,s3534,s104,s378,s1919,s1877,s1059,s1402,s3703,s844,s1734,s4821,s3033,s4882,s5375,s712,s73,s3858,s2729,s4225,s4996,s1725,s5088,s741,s3760,s3047,s987,s3450,s1989,s5111,s4329,s1781,s1731,s4574,s1505,s6059,s988,s1222,s2304,s2705,s4019,s5265,s2461,s3816,s5386,s5175,s3900,s5864,s267,s2821,s1087,s1284,s3350,s1741,s301,s423,s5937,s5516,s912,s3297,s5599,s4816,s2791,s5127,s4509,s1788,s2449,s3091,s3205,s831,s3489,s900,s269,s1086,s3597,s686,s1833,s4661,s6084,s3773,s5676,s2641,s955,s4602,s724"
562,"s4693,s140,s3971,s4923,s2250,s770,s1831,s4531,s4453,s483,s4583,s5374,s1662,s3677,s600,s5727,s1649,s5618,s1540,s3397,s3538,s2552,s919,s5839,s4243,s5872,s3092,s1248,s2833,s4631,s5553,s854,s4754,s5452,s5653,s3773,s3124,s3584,s613,s5335,s1455,s5474,s3547,s5121,s3554,s4893,s812,s474,s1951,s2843,s3435,s4214,s5100,s4695,s5938,s6047,s5348,s5389,s5990,s2683,s4183,s5320,s3142,s3722,s3627,s1588,s5624,s852,s2690,s3132,s3430,s4358,s2844,s3821,s1557,s728,s5509,s4009,s3610,s696,s5592,s1047,s3671,s2994,s1781,s2448,s1619,s4647,s5354,s3166,s5424,s2962,s554,s1673,s2915,s6082,s4433,s2967,s4751,s549"
563,"s3624,s4870,s5646,s472,s5794,s4296,s581,s2427,s2646,s907,s467,s2923,s2811,s5606,s922,s1417,s2429,s1982,s4776,s4287,s309,s351,s1679,s3950,s5065,s3847,s637,s4694,s3583,s2813,s1257,s2439,s4444,s1197,s5422,s5251,s957,s3407,s2074,s1424,s1459,s3833,s5879,s782,s2570,s4040,s5803,s4065,s1234,s4297,s3704,s5310,s5218,s3790,s501,s2446,s1699,s5449,s2224,s4910,s4075,s402,s3533,s5093,s5158,s1402,s2756,s760,s3644,s138,s1913,s3250,s1584,s3831,s1520"
